CAR_ID,VIN,MODEL_YEAR,VEHICLE_CONFIG,DOORS,STATE,STATE_AB,COUNTRY,PART_NUMBER,BATTERY_SERIAL_NUMBER
1758,7fwqa7fw7fwq67001,2010,sedan,4,North Dakota,ND,USA,71AHE302020,71AHE30202077443
1760,6z9ea6z96z9e56092,2007,sedan,4,New Hampshire,NH,USA,47AHT222018,47AHT22201835920
1761,3hoqw3ho3hoq23568,1998,suv,2,Iowa,IA,USA,41AHH202018,41AHH20201896381
1763,2bd9w2bd2bd912670,1995,suv,2,Georgia,GA,USA,92AHE372022,92AHE37202214123
1767,7is3u7is7is377429,2012,sedan,4,Oklahoma,OK,USA,84AHC352021,84AHC35202167914
1768,8nyat8ny8nya78191,2014,sedan,4,South Carolina,SC,USA,85AHQ352021,85AHQ35202166016
1769,3fpto3fp3fpt23294,1997,suv,2,Illinois,IL,USA,99AHH402022,99AHH40202212809
1770,4o4az4o44o4a34512,2002,suv,2,Maryland,MD,USA,83AHE342021,83AHE34202144410
1771,12hzv12h12hz01383,1991,suv,2,Arizona,AZ,USA,72AHH312020,72AHH31202072149
1772,5ua4h5ua5ua445431,2005,suv,2,Missouri,MO,USA,49AHT232018,49AHT23201863830
1773,6ykxu6yk6ykx56031,2007,sedan,4,Nevada,NV,USA,47AHE222018,47AHE22201820661
1775,2cmaq2cm2cma22819,1996,suv,2,Hawaii,HI,USA,63AHH272019,63AHH27201932623
1776,3jdrz3jd3jdr33770,1999,suv,2,Kansas,KS,USA,45AHK212018,45AHK21201824975
1778,3jxar3jx3jxa33808,1999,suv,2,Kansas,KS,USA,52AH5242018,52AH524201844330
1779,7igkq7ig7igk77531,2012,sedan,4,Oregon,OR,USA,81AHE342021,81AHE34202154092
1781,6zbrl6zb6zbr56093,2007,sedan,4,New Hampshire,NH,USA,47AHT222018,47AHT22201844602
1782,8rspy8rs8rsp88697,2016,sedan,4,Texas,TX,USA,56AHQ252019,56AHQ25201980552
1783,7fxrr7fx7fxr67033,2010,sedan,4,North Dakota,ND,USA,46AHK222018,46AHK22201875168
1784,5xy415xy5xy455928,2006,sedan,4,Nevada,NV,USA,41AHT202018,41AHT20201883706
1785,3jm9o3jm3jm933801,1999,suv,2,Kansas,KS,USA,52AH5242018,52AH524201875397
1786,3jgjd3jg3jgj33897,1999,suv,2,Kentucky,KY,USA,40AHK202018,40AHK20201839537
1788,4n8pd4n84n8p34371,2001,suv,2,Maine,ME,USA,61AHT272019,61AHT27201992603
1789,5uayx5ua5uay45423,2005,suv,2,Missouri,MO,USA,49AHT232018,49AHT23201822840
1790,7jwkr7jw7jwk77652,2012,sedan,4,Oregon,OR,USA,60AHC272019,60AHC27201971868
1791,5tp625tp5tp645245,2004,suv,2,Mississippi,MS,USA,85AHQ352021,85AHQ35202140768
1792,8q7dx8q78q7d88684,2016,sedan,4,Texas,TX,USA,56AHQ252019,56AHQ25201919967
770,8soto8so8sot88844,2017,sedan,4,Utah,UT,USA,88AHH362021,88AHH36202144596
791,9utxo9ut9utx99217,2018,sedan,4,Virginia,VA,USA,88AHH362021,88AHH36202116226
806,8sqyd8sq8sqy88906,2017,sedan,4,Utah,UT,USA,88AHH362021,88AHH36202170105
809,9vyvy9vy9vyv99284,2018,sedan,4,Washington,WA,USA,88AHH362021,88AHH36202170218
814,9ugh79ug9ugh99163,2018,sedan,4,Virginia,VA,USA,88AHH362021,88AHH36202130840
828,9tpzh9tp9tpz89036,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202155033
840,8ss0q8ss8ss088958,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202155924
901,9vjrc9vj9vjr99406,2018,sedan,4,Washington,WA,USA,88AHH362021,88AHH36202125819
905,9toic9to9toi89064,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202118398
927,8slwy8sl8slw88958,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202129926
928,9ubvo9ub9ubv99241,2018,sedan,4,Virginia,VA,USA,88AHH362021,88AHH36202147598
933,8sw0u8sw8sw088960,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202165490
934,8saod8sa8sao88918,2017,sedan,4,Utah,UT,USA,88AHH362021,88AHH36202184218
949,8sejl8se8sej88853,2017,sedan,4,Utah,UT,USA,88AHH362021,88AHH36202115577
956,9ux2j9ux9ux299196,2018,sedan,4,Virginia,VA,USA,88AHH362021,88AHH36202178504
979,9tkbr9tk9tkb89014,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202123090
987,9txxc9tx9txx89039,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202168005
1011,8s7to8s78s7t88947,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202144934
1044,9ujpi9uj9ujp99181,2018,sedan,4,Virginia,VA,USA,88AHH362021,88AHH36202137617
1053,9uncy9un9unc99159,2018,sedan,4,Virginia,VA,USA,88AHH362021,88AHH36202173827
1054,8slmr8sl8slm88923,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202126860
1093,8s0go8s08s0g88970,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202173910
1096,9uu0i9uu9uu099252,2018,sedan,4,Virginia,VA,USA,88AHH362021,88AHH36202121988
1112,9t4xs9t49t4x99114,2017,sedan,4,Virginia,VA,USA,88AHH362021,88AHH36202117991
1130,9tp2z9tp9tp299118,2017,sedan,4,Virginia,VA,USA,88AHH362021,88AHH36202168561
1157,9uuob9uu9uuo99258,2018,sedan,4,Virginia,VA,USA,88AHH362021,88AHH36202113191
1170,8sdo68sd8sdo88913,2017,sedan,4,Utah,UT,USA,88AHH362021,88AHH36202153425
1192,8svpn8sv8svp88963,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202150070
1196,9t8c79t89t8c89023,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202165572
1199,9vxcn9vx9vxc99293,2018,sedan,4,Washington,WA,USA,88AHH362021,88AHH36202195758
1215,9ub3n9ub9ub399170,2018,sedan,4,Virginia,VA,USA,88AHH362021,88AHH36202184671
1224,9vdxd9vd9vdx99418,2018,sedan,4,Washington,WA,USA,88AHH362021,88AHH36202120727
1245,9tiqu9ti9tiq89033,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202166247
1284,9u0qx9u09u0q99187,2018,sedan,4,Virginia,VA,USA,88AHH362021,88AHH36202146112
1298,8ssg48ss8ssg88904,2017,sedan,4,Utah,UT,USA,88AHH362021,88AHH36202137331
1316,9uq7c9uq9uq799203,2018,sedan,4,Virginia,VA,USA,88AHH362021,88AHH36202116845
1324,8sti98st8sti88874,2017,sedan,4,Utah,UT,USA,88AHH362021,88AHH36202160336
1331,8tgvi8tg8tgv88995,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202187688
1336,9toyp9to9toy99102,2017,sedan,4,Virginia,VA,USA,88AHH362021,88AHH36202174786
1340,9t9xj9t99t9x89088,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202199793
1350,9tocy9to9toc89040,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202135904
1351,8sdhd8sd8sdh88948,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202164173
1369,8sqxp8sq8sqx88902,2017,sedan,4,Utah,UT,USA,88AHH362021,88AHH36202143564
1376,9undw9un9und99161,2018,sedan,4,Virginia,VA,USA,88AHH362021,88AHH36202157472
1381,9uxtw9ux9uxt99173,2018,sedan,4,Virginia,VA,USA,88AHH362021,88AHH36202169520
1403,9vyoe9vy9vyo99307,2018,sedan,4,Washington,WA,USA,88AHH362021,88AHH36202180804
1428,9u1ge9u19u1g99181,2018,sedan,4,Virginia,VA,USA,88AHH362021,88AHH36202189573
1477,9tywa9ty9tyw89074,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202137674
1488,9vaee9va9vae99358,2018,sedan,4,Washington,WA,USA,88AHH362021,88AHH36202121890
1497,8sxd88sx8sxd88856,2017,sedan,4,Utah,UT,USA,88AHH362021,88AHH36202119115
1512,9u6gx9u69u6g99263,2018,sedan,4,Virginia,VA,USA,88AHH362021,88AHH36202124422
1520,9uhpn9uh9uhp99161,2018,sedan,4,Virginia,VA,USA,88AHH362021,88AHH36202135581
1529,9t1989t19t1989096,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202199190
1539,9vykw9vy9vyk99339,2018,sedan,4,Washington,WA,USA,88AHH362021,88AHH36202118693
1553,8s5wr8s58s5w88936,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202181105
1574,9t53h9t59t5389007,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202149899
1577,8spw28sp8spw88880,2017,sedan,4,Utah,UT,USA,88AHH362021,88AHH36202148623
1601,9vjrh9vj9vjr99397,2018,sedan,4,Washington,WA,USA,88AHH362021,88AHH36202159392
1613,9ulo89ul9ulo99179,2018,sedan,4,Virginia,VA,USA,88AHH362021,88AHH36202140259
1622,9v0xp9v09v0x99274,2018,sedan,4,Virginia,VA,USA,88AHH362021,88AHH36202152233
1626,8svwn8sv8svw88841,2017,sedan,4,Utah,UT,USA,88AHH362021,88AHH36202146818
1671,8sid88si8sid88848,2017,sedan,4,Utah,UT,USA,88AHH362021,88AHH36202115857
1687,9tmnc9tm9tmn89062,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202136527
1698,8shvl8sh8shv88933,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202123527
1706,9tt4n9tt9tt489005,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202189438
1709,9vu359vu9vu399379,2018,sedan,4,Washington,WA,USA,88AHH362021,88AHH36202117703
1711,8stcw8st8stc88916,2017,sedan,4,Utah,UT,USA,88AHH362021,88AHH36202172105
1759,9utlk9ut9utl99204,2018,sedan,4,Virginia,VA,USA,88AHH362021,88AHH36202173568
1762,8tian8ti8tia88990,2017,sedan,4,Vermont,VT,USA,88AHH362021,88AHH36202161058
1766,9vb7n9vb9vb799413,2018,sedan,4,Washington,WA,USA,88AHH362021,88AHH36202169458
776,9zltu9zl9zlt99874,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202060832
796,9ytbu9yt9ytb99726,2020,sedan,4,Wisconsin,WI,USA,72AHT312020,72AHT31202089273
824,9yrx29yr9yrx99732,2020,sedan,4,Wisconsin,WI,USA,72AHT312020,72AHT31202070393
826,9yxu79yx9yxu99738,2020,sedan,4,Wisconsin,WI,USA,72AHT312020,72AHT31202097015
952,9znaj9zn9zna99957,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202044658
977,9yxwd9yx9yxw99755,2020,sedan,4,Wisconsin,WI,USA,72AHT312020,72AHT31202051489
982,9zlns9zl9zln99893,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202049460
996,9ygk29yg9ygk99851,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202023863
1003,9zwik9zw9zwi99874,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202054466
1013,9zaba9za9zab99865,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202040137
1026,9zfv39zf9zfv99935,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202028338
1040,9ybv39yb9ybv99719,2020,sedan,4,Wisconsin,WI,USA,72AHT312020,72AHT31202044696
1081,9zxhl9zx9zxh99913,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202072554
1128,9z2yg9z29z2y99949,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202014182
1168,9ywkb9yw9ywk99805,2020,sedan,4,Wisconsin,WI,USA,72AHT312020,72AHT31202081233
1179,9zgk49zg9zgk99983,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202066549
1190,9zyoi9zy9zyo99895,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202064168
1191,9yzei9yz9yze99785,2020,sedan,4,Wisconsin,WI,USA,72AHT312020,72AHT31202043819
1195,9yvnn9yv9yvn99726,2020,sedan,4,Wisconsin,WI,USA,72AHT312020,72AHT31202017371
1234,9y3ry9y39y3r99755,2020,sedan,4,Wisconsin,WI,USA,72AHT312020,72AHT31202069269
1248,9zgk99zg9zgk99891,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202093428
1250,9y29z9y29y2999808,2020,sedan,4,Wisconsin,WI,USA,72AHT312020,72AHT31202089062
1289,9z1ic9z19z1i99991,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202055652
1310,9zl4u9zl9zl499972,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202054647
1413,9yig99yi9yig99821,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202073182
1423,9yzvw9yz9yzv99849,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202088077
1485,9zqch9zq9zqc99974,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202057234
1500,9ybyx9yb9yby99796,2020,sedan,4,Wisconsin,WI,USA,72AHT312020,72AHT31202011969
1505,9zyo29zy9zyo99983,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202071998
1538,9yjlh9yj9yjl99804,2020,sedan,4,Wisconsin,WI,USA,72AHT312020,72AHT31202030027
1563,9yuck9yu9yuc99843,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202098694
1566,9zzjk9zz9zzj99948,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202046273
1628,9ztue9zt9ztu99999,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202025479
1642,9ycgu9yc9ycg99843,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202026047
1691,9y0x59y09y0x99762,2020,sedan,4,Wisconsin,WI,USA,72AHT312020,72AHT31202012490
1727,9ylor9yl9ylo99851,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202018171
1765,9zo409zo9zo499871,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202041094
1774,9y37a9y39y3799768,2020,sedan,4,Wisconsin,WI,USA,72AHT312020,72AHT31202017404
1780,9zik19zi9zik99897,2020,sedan,4,Wyoming,WY,USA,72AHT312020,72AHT31202073749
792,9xesa9xe9xes99652,2019,sedan,4,Wisconsin,WI,USA,72AHT312020,72AHT31202027004
813,9w2ro9w29w2r99514,2019,sedan,4,West Virginia,WV,USA,72AHT312020,72AHT31202072856
823,9xqnk9xq9xqn99651,2019,sedan,4,Wisconsin,WI,USA,72AHT312020,72AHT31202085353
832,9xhmc9xh9xhm99635,2019,sedan,4,West Virginia,WV,USA,72AHT312020,72AHT31202067711
843,9wxkm9wx9wxk99431,2019,sedan,4,Washington,WA,USA,72AHT312020,72AHT31202091747
879,9x3sl9x39x3s99591,2019,sedan,4,West Virginia,WV,USA,72AHT312020,72AHT31202028287
892,9xrn59xr9xrn99571,2019,sedan,4,West Virginia,WV,USA,72AHT312020,72AHT31202031909
908,9wwpe9ww9wwp99473,2019,sedan,4,West Virginia,WV,USA,72AHT312020,72AHT31202059952
923,9x7989x79x7999577,2019,sedan,4,West Virginia,WV,USA,72AHT312020,72AHT31202039640
946,9wtqc9wt9wtq99530,2019,sedan,4,West Virginia,WV,USA,72AHT312020,72AHT31202032380
974,9w2qz9w29w2q99436,2019,sedan,4,Washington,WA,USA,72AHT312020,72AHT31202063311
985,9wm6l9wm9wm699473,2019,sedan,4,West Virginia,WV,USA,72AHT312020,72AHT31202018823
1048,9wb0a9wb9wb099484,2019,sedan,4,West Virginia,WV,USA,72AHT312020,72AHT31202041608
1051,9xqmg9xq9xqm99647,2019,sedan,4,Wisconsin,WI,USA,72AHT312020,72AHT31202029127
1072,9xh4l9xh9xh499569,2019,sedan,4,West Virginia,WV,USA,72AHT312020,72AHT31202081406
1120,9xz0c9xz9xz099643,2019,sedan,4,Wisconsin,WI,USA,72AHT312020,72AHT31202010928
1127,9wojc9wo9woj99472,2019,sedan,4,West Virginia,WV,USA,72AHT312020,72AHT31202091272
1143,9wgyl9wg9wgy99456,2019,sedan,4,Washington,WA,USA,72AHT312020,72AHT31202047903
1198,9xnul9xn9xnu99645,2019,sedan,4,Wisconsin,WI,USA,72AHT312020,72AHT31202084999
1300,9wbxw9wb9wbx99438,2019,sedan,4,Washington,WA,USA,72AHT312020,72AHT31202022627
1329,9xqrc9xq9xqr99693,2019,sedan,4,Wisconsin,WI,USA,72AHT312020,72AHT31202074681
1361,9x2jx9x29x2j99583,2019,sedan,4,West Virginia,WV,USA,72AHT312020,72AHT31202018328
1393,9xup09xu9xup99576,2019,sedan,4,West Virginia,WV,USA,72AHT312020,72AHT31202099296
1406,9xaut9xa9xau99684,2019,sedan,4,Wisconsin,WI,USA,72AHT312020,72AHT31202050211
1462,9wpcn9wp9wpc99431,2019,sedan,4,Washington,WA,USA,72AHT312020,72AHT31202027374
1542,9wpzj9wp9wpz99550,2019,sedan,4,West Virginia,WV,USA,72AHT312020,72AHT31202059042
1607,9wyqv9wy9wyq99455,2019,sedan,4,Washington,WA,USA,72AHT312020,72AHT31202032285
1623,9wskl9ws9wsk99471,2019,sedan,4,West Virginia,WV,USA,72AHT312020,72AHT31202052804
1670,9wcze9wc9wcz99561,2019,sedan,4,West Virginia,WV,USA,72AHT312020,72AHT31202073781
1764,9xfw69xf9xfw99657,2019,sedan,4,Wisconsin,WI,USA,72AHT312020,72AHT31202063335
1777,9wvfj9wv9wvf99500,2019,sedan,4,West Virginia,WV,USA,72AHT312020,72AHT31202092794
1787,9wqdn9wq9wqd99563,2019,sedan,4,West Virginia,WV,USA,72AHT312020,72AHT31202045568
1793,8oxmc8ox8oxm88335,2015,sedan,4,South Dakota,SD,USA,67AHC292020,67AHC29202032131
1794,12oer12o12oe01297,1991,suv,2,Alaska,AK,USA,40AHH202018,40AHH20201887110
1795,8nlup8nl8nlu78126,2014,sedan,4,South Carolina,SC,USA,85AHQ352021,85AHQ35202179571
1796,7mjua7mj7mju77973,2014,sedan,4,Rhode Island,RI,USA,79AHH332021,79AHH33202167042
1797,5tgr25tg5tgr45283,2004,suv,2,Mississippi,MS,USA,85AHQ352021,85AHQ35202158911
1798,5upqp5up5upq45409,2005,suv,2,Missouri,MO,USA,49AHT232018,49AHT23201880012
1799,8pese8pe8pes88506,2015,sedan,4,Tennessee,TN,USA,59AHQ262019,59AHQ26201928076
1800,8oaff8oa8oaf88336,2015,sedan,4,South Dakota,SD,USA,67AHC292020,67AHC29202061212
1801,29fae29f29fa12326,1994,suv,2,Delaware,DE,USA,49AHH232018,49AHH23201854896
1803,2am4g2am2am412492,1995,suv,2,Florida,FL,USA,75AHH322020,75AHH32202040563
1804,3gywr3gy3gyw23420,1998,suv,2,Indiana,IN,USA,58AHE262019,58AHE26201918736
1805,7jhw67jh7jhw77619,2012,sedan,4,Oregon,OR,USA,60AHC272019,60AHC27201973196
1806,4lxvz4lx4lxv34192,2000,suv,2,Louisiana,LA,USA,55AHT252019,55AHT25201965367
1807,7fgqe7fg7fgq67027,2010,sedan,4,North Dakota,ND,USA,71AHE302020,71AHE30202084149
1808,7fxzi7fx7fxz67029,2010,sedan,4,North Dakota,ND,USA,71AHE302020,71AHE30202069099
1809,5uyvu5uy5uyv45399,2005,suv,2,Missouri,MO,USA,49AHT232018,49AHT23201892641
1810,8pvfd8pv8pvf88465,2015,sedan,4,Tennessee,TN,USA,69AHQ302020,69AHQ30202099239
1812,10vow10v10vo01059,1990,suv,2,Alabama,AL,USA,85AHE352021,85AHE35202131978
1813,3ifd53if3ifd23629,1999,suv,2,Iowa,IA,USA,96AHE392022,96AHE39202271530
1814,7i9bc7i97i9b77490,2012,sedan,4,Oregon,OR,USA,81AHE342021,81AHE34202176284
1815,5rlww5rl5rlw45008,2003,suv,2,Minnesota,MN,USA,67AHE292020,67AHE29202011171
1816,5thlz5th5thl45269,2004,suv,2,Mississippi,MS,USA,85AHQ352021,85AHQ35202131895
1817,3kpn53kp3kpn33964,2000,suv,2,Kentucky,KY,USA,40AHK202018,40AHK20201844210
1818,4qh4u4qh4qh444810,2003,suv,2,Michigan,MI,USA,87AH5362021,87AH536202133384
1819,5yyd55yy5yyd55940,2007,sedan,4,Nevada,NV,USA,41AHT202018,41AHT20201851775
1820,27qzg27q27qz12058,1993,suv,2,Colorado,CO,USA,77AHT322021,77AHT32202160721
1821,3e2po3e23e2p23079,1997,suv,2,Idaho,ID,USA,66AHQ292020,66AHQ29202089422
1824,2ceqz2ce2ceq22883,1996,suv,2,Hawaii,HI,USA,63AHH272019,63AHH27201973849
1825,136ov136136o01492,1991,suv,2,Arizona,AZ,USA,63AHQ282019,63AHQ28201956522
1826,4oo4i4oo4oo434512,2002,suv,2,Maryland,MD,USA,83AHE342021,83AHE34202166336
1827,6ejyk6ej6ejy66823,2010,sedan,4,North Carolina,NC,USA,83AHK352021,83AHK35202167881
1828,4mupe4mu4mup34227,2001,suv,2,Louisiana,LA,USA,55AHT252019,55AHT25201930813
1829,6ecxy6ec6ecx66820,2010,sedan,4,North Carolina,NC,USA,83AHK352021,83AHK35202129609
1830,4m6ts4m64m6t34210,2001,suv,2,Louisiana,LA,USA,55AHT252019,55AHT25201976983
1831,4oxbh4ox4oxb34590,2002,suv,2,Maryland,MD,USA,83AHE342021,83AHE34202113691
1832,6areo6ar6are56369,2008,sedan,4,New Jersey,NJ,USA,65AHQ282020,65AHQ28202016645
1833,26hmu26h26hm12007,1993,suv,2,Colorado,CO,USA,77AHT322021,77AHT32202175602
1836,7ifjp7if7ifj77507,2012,sedan,4,Oregon,OR,USA,81AHE342021,81AHE34202186807
1837,6edty6ed6edt66851,2010,sedan,4,North Carolina,NC,USA,49AHT232018,49AHT23201815298
1838,6eusg6eu6eus66827,2010,sedan,4,North Carolina,NC,USA,83AHK352021,83AHK35202189116
1839,6ajqv6aj6ajq56235,2008,sedan,4,New Jersey,NJ,USA,59AHQ262019,59AHQ26201954387
1840,14mdj14m14md01592,1992,suv,2,Arkansas,AR,USA,56AHT252019,56AHT25201945255
1841,7k69n7k67k6977766,2013,sedan,4,Pennsylvania,PA,USA,81AHK342021,81AHK34202190229
1842,7ltcw7lt7ltc77951,2013,sedan,4,Rhode Island,RI,USA,79AHH332021,79AHH33202174808
1843,8qyyg8qy8qyy88656,2016,sedan,4,Texas,TX,USA,56AHQ252019,56AHQ25201955902
1844,7hlgd7hl7hlg77356,2011,sedan,4,Oklahoma,OK,USA,62AH5272019,62AH527201928424
1845,14tug14t14tu01710,1992,suv,2,Arkansas,AR,USA,42AH5202018,42AH520201891530
1847,5vqph5vq5vqp55566,2005,sedan,4,Montana,MT,USA,80AHK332021,80AHK33202182580
1848,3hnvi3hn3hnv23477,1998,suv,2,Indiana,IN,USA,47AHK222018,47AHK22201889226
1849,15e9t15e15e901750,1992,suv,2,California,CA,USA,82AHT342021,82AHT34202162942
1851,8mf5m8mf8mf578067,2014,sedan,4,South Carolina,SC,USA,46AHH222018,46AHH22201827648
1852,13crf13c13cr01460,1991,suv,2,Arizona,AZ,USA,63AHQ282019,63AHQ28201949061
1855,8obqx8ob8obq88357,2015,sedan,4,South Dakota,SD,USA,67AHC292020,67AHC29202019095
1856,3kvhv3kv3kvh33974,2000,suv,2,Kentucky,KY,USA,46AHE222018,46AHE22201879067
1858,8pydq8py8pyd88454,2015,sedan,4,Tennessee,TN,USA,69AHQ302020,69AHQ30202026974
1860,10ajg10a10aj01117,1990,suv,2,Alabama,AL,USA,46AHE222018,46AHE22201854827
1861,6awlg6aw6awl56334,2008,sedan,4,New Jersey,NJ,USA,65AHQ282020,65AHQ28202010000
1862,5sjfz5sj5sjf45147,2004,suv,2,Mississippi,MS,USA,77AHQ322021,77AHQ32202130423
1863,5swm25sw5swm45138,2004,suv,2,Minnesota,MN,USA,41AHC202018,41AHC20201822590
1864,6fpxx6fp6fpx66978,2010,sedan,4,North Dakota,ND,USA,71AHE302020,71AHE30202070358
1865,3iobl3io3iob23619,1999,suv,2,Iowa,IA,USA,96AHE392022,96AHE39202293240
1867,5xnej5xn5xne55876,2006,sedan,4,Nevada,NV,USA,41AHT202018,41AHT20201855046
1868,7izqs7iz7izq77419,2012,sedan,4,Oklahoma,OK,USA,84AHC352021,84AHC35202171583
1869,13bme13b13bm01465,1991,suv,2,Arizona,AZ,USA,63AHQ282019,63AHQ28201978993
1870,8pb4s8pb8pb488532,2015,sedan,4,Tennessee,TN,USA,59AHQ262019,59AHQ26201924281
1871,146ou146146o01669,1992,suv,2,Arkansas,AR,USA,42AH5202018,42AH520201842538
1872,5xiok5xi5xio55814,2006,sedan,4,Nebraska,NE,USA,42AHH202018,42AHH20201821763
1873,13qcp13q13qc01476,1991,suv,2,Arizona,AZ,USA,63AHQ282019,63AHQ28201923635
1874,3jtlu3jt3jtl33777,1999,suv,2,Kansas,KS,USA,45AHK212018,45AHK21201840758
1875,7kgjf7kg7kgj77730,2013,sedan,4,Pennsylvania,PA,USA,85AHE352021,85AHE35202158959
1877,7lcle7lc7lcl77910,2013,sedan,4,Rhode Island,RI,USA,69AHK302020,69AHK30202074776
1879,117rr117117r01146,1990,suv,2,Alabama,AL,USA,46AHE222018,46AHE22201873652
1880,6bkpj6bk6bkp66480,2008,sedan,4,New Mexico,NM,USA,62AHQ272019,62AHQ27201914336
1881,8ruge8ru8rug88833,2016,sedan,4,Utah,UT,USA,90AH5372022,90AH537202263005
1882,11tvb11t11tv01258,1990,suv,2,Alaska,AK,USA,40AHC202018,40AHC20201813670
1884,4ldz64ld4ldz34125,2000,suv,2,Louisiana,LA,USA,92AHQ382022,92AHQ38202295381
1886,4me5b4me4me534333,2001,suv,2,Maine,ME,USA,61AHT272019,61AHT27201956123
1887,16zrz16z16zr01893,1993,suv,2,California,CA,USA,90AHC372022,90AHC37202231498
1888,288kd288288k12198,1994,suv,2,Connecticut,CT,USA,80AHK342021,80AHK34202154207
1889,6yi8t6yi6yi856016,2007,sedan,4,Nevada,NV,USA,47AHE222018,47AHE22201857055
1890,11gkx11g11gk01276,1990,suv,2,Alaska,AK,USA,40AHH202018,40AHH20201899214
1891,7jpfe7jp7jpf77590,2012,sedan,4,Oregon,OR,USA,60AHC272019,60AHC27201998194
1892,5s7jp5s75s7j45065,2004,suv,2,Minnesota,MN,USA,41AHC202018,41AHC20201867731
1893,153gy153153g01835,1992,suv,2,California,CA,USA,90AHC372022,90AHC37202298064
1894,16pe316p16pe11908,1993,suv,2,Colorado,CO,USA,54AHQ242019,54AHQ24201991485
1895,285ha285285h12175,1994,suv,2,Connecticut,CT,USA,80AHK342021,80AHK34202110596
1896,3gwha3gw3gwh23387,1998,suv,2,Indiana,IN,USA,58AHE262019,58AHE26201959924
1897,7j1gt7j17j1g77572,2012,sedan,4,Oregon,OR,USA,60AHC272019,60AHC27201985077
1898,4m73v4m74m7334243,2001,suv,2,Maine,ME,USA,73AHE312020,73AHE31202096916
1899,7hldq7hl7hld67281,2011,sedan,4,Ohio,OH,USA,43AH5212018,43AH521201876048
1900,5rdxa5rd5rdx45011,2003,suv,2,Minnesota,MN,USA,67AHE292020,67AHE29202094597
1904,6a4lj6a46a4l56361,2008,sedan,4,New Jersey,NJ,USA,65AHQ282020,65AHQ28202075887
1905,6dbch6db6dbc66733,2009,sedan,4,New York,NY,USA,94AHC382022,94AHC38202275710
1906,7mpds7mp7mpd77972,2014,sedan,4,Rhode Island,RI,USA,79AHH332021,79AHH33202142031
1907,14x5914x14x501607,1992,suv,2,Arkansas,AR,USA,56AHT252019,56AHT25201953714
1908,5ybib5yb5ybi55937,2007,sedan,4,Nevada,NV,USA,41AHT202018,41AHT20201850601
